"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Blein","Yves","La République en Marche","En marche !","H","Rhône","yves-blein","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608641"
"Bois","Pascal","La République en Marche","En marche !","H","Oise","pascal-bois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720576"
"Bolo","Philippe","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Maine-et-Loire","philippe-bolo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720162"
"Bonnell","Bruno","La République en Marche","En marche !","H","Rhône","bruno-bonnell","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721344"
"Bonnivard","Émilie","Les Républicains","Les Républicains","F","Savoie","emilie-bonnivard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721410"
"Bono-Vandorme","Aude","La République en Marche","En marche !","F","Aisne","aude-bono-vandorme","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718756"
"Bony","Jean-Yves","Les Républicains","Les Républicains","H","Cantal","jean-yves-bony","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266793"
"Borowczyk","Julien","La République en Marche","En marche !","H","Loire","julien-borowczyk","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719980"
"Bothorel","Éric","La République en Marche","En marche !","H","Côtes-d'Armor","eric-bothorel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642695"
"Bouchet","Jean-Claude","Les Républicains","Les Républicains","H","Vaucluse","jean-claude-bouchet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336316"
"Boudié","Florent","La République en Marche","En marche !","H","Gironde","florent-boudie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606507"
"Bouillon","Christophe","Nouvelle Gauche","Parti socialiste","H","Seine-Maritime","christophe-bouillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267233"
"Bourguignon","Brigitte","La République en Marche","En marche !","F","Pas-de-Calais","brigitte-bourguignon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608083"
"Bourlanges","Jean-Louis","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Hauts-de-Seine","jean-louis-bourlanges","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721608"
"Bournazel","Pierre-Yves","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Paris","pierre-yves-bournazel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722030"
"Bouyx","Bertrand","La République en Marche","En marche !","H","Calvados","bertrand-bouyx","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719032"
"Boyer","Pascale","La République en Marche","En marche !","F","Hautes-Alpes","pascale-boyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718710"
"Boyer","Valérie","Les Républicains","Les Républicains","F","Bouches-du-Rhône","valerie-boyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330684"
"Braun-Pivet","Yaël","La République en Marche","En marche !","F","Yvelines","yael-braun-pivet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721908"
"Brenier","Marine","UDI, Agir et Indépendants","Les Républicains","F","Alpes-Maritimes","marine-brenier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA713448"
"Breton","Xavier","Les Républicains","Les Républicains","H","Ain","xavier-breton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330008"
"Bricout","Guy","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Nord","guy-bricout","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267766"
"Bricout","Jean-Louis","Nouvelle Gauche","Parti socialiste","H","Aisne","jean-louis-bricout","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605069"
"Bridey","Jean-Jacques","La République en Marche","En marche !","H","Val-de-Marne","jean-jacques-bridey","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA672"
"Brocard","Blandine","La République en Marche","En marche !","F","Rhône","blandine-brocard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721336"
"Brochand","Bernard","Les Républicains","Les Républicains","H","Alpes-Maritimes","bernard-brochand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA223837"
"Brotherson","Moetai","Gauche démocrate et républicaine","Tavini Huiraatira No Te Ao Maohi - Front de libération de Polynésie","H","Polynésie Française","moetai-brotherson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721118"
"Bru","Vincent","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Pyrénées-Atlantiques","vincent-bru","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720772"
"Brugnera","Anne","La République en Marche","En marche !","F","Rhône","anne-brugnera","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721328"
"Brulebois","Danielle","La République en Marche","En marche !","F","Jura","danielle-brulebois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719890"
"Brun","Fabrice","Les Républicains","Les Républicains","H","Ardèche","fabrice-brun","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718838"
"Bruneel","Alain","Gauche démocrate et républicaine","Parti communiste Français","H","Nord","alain-bruneel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720546"
"Brunet","Anne-France","La République en Marche","En marche !","F","Loire-Atlantique","anne-france-brunet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720116"
"Buchou","Stéphane","La République en Marche","En marche !","H","Vendée","stephane-buchou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722000"
"Buffet","Marie-George","Gauche démocrate et républicaine","Parti communiste Français","F","Seine-Saint-Denis","marie-george-buffet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA689"
"Bureau-Bonnard","Carole","La République en Marche","En marche !","F","Oise","carole-bureau-bonnard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720622"
"Cabaré","Pierre","La République en Marche","En marche !","H","Haute-Garonne","pierre-cabare","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719496"
"Calvez","Céline","La République en Marche","En marche !","F","Hauts-de-Seine","celine-calvez","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721750"
"Cariou","Émilie","La République en Marche","En marche !","F","Meuse","emilie-cariou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720298"
"Carrez","Gilles","Les Républicains","Les Républicains","H","Val-de-Marne","gilles-carrez","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA746"
"Carvounas","Luc","Nouvelle Gauche","Parti socialiste","H","Val-de-Marne","luc-carvounas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA429893"
"Castellani","Michel","Non inscrit","Régions et peuples solidaires","H","Haute-Corse","michel-castellani","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719138"
"Cattelot","Anne-Laure","La République en Marche","En marche !","F","Nord","anne-laure-cattelot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720520"
"Cattin","Jacques","Les Républicains","Les Républicains","H","Haut-Rhin","jacques-cattin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA767"
"Causse","Lionel","La République en Marche","En marche !","H","Landes","lionel-causse","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719922"
"Cazarian","Danièle","La République en Marche","En marche !","F","Rhône","daniele-cazarian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721352"
"Cazebonne","Samantha","La République en Marche","En marche !","F","Français établis hors de France","samantha-cazebonne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721166"
"Cazeneuve","Jean-René","La République en Marche","En marche !","H","Gers","jean-rene-cazeneuve","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719472"
"Cazenove","Sébastien","La République en Marche","En marche !","H","Pyrénées-Orientales","sebastien-cazenove","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720814"
"Cellier","Anthony","La République en Marche","En marche !","H","Gard","anthony-cellier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719440"
"Cesarini","Jean-François","La République en Marche","En marche !","H","Vaucluse","jean-francois-cesarini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721860"
"Chalas","Émilie","La République en Marche","En marche !","F","Isère","emilie-chalas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719748"
"Chalumeau","Philippe","La République en Marche","En marche !","H","Indre-et-Loire","philippe-chalumeau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719790"
"Chapelier","Annie","La République en Marche","En marche !","F","Gard","annie-chapelier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719448"
"Charrière","Sylvie","La République en Marche","En marche !","F","Seine-Saint-Denis","sylvie-charriere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721218"
"Charvier","Fannette","La République en Marche","En marche !","F","Doubs","fannette-charvier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719170"
"Chassaigne","André","Gauche démocrate et républicaine","Parti communiste Français","H","Puy-de-Dôme","andre-chassaigne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267306"
"Chassaing","Philippe","La République en Marche","En marche !","H","Dordogne","philippe-chassaing","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719250"
"Chenu","Sébastien","Non inscrit","Front National","H","Nord","sebastien-chenu","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720468"
"Cherpion","Gérard","Les Républicains","Les Républicains","H","Vosges","gerard-cherpion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA856"
"Chiche","Guillaume","La République en Marche","En marche !","H","Deux-Sèvres","guillaume-chiche","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722126"
"Christophe","Paul","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Nord","paul-christophe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642868"
"Cinieri","Dino","Les Républicains","Les Républicains","H","Loire","dino-cinieri","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267429"
"Ciotti","Éric","Les Républicains","Les Républicains","H","Alpes-Maritimes","eric-ciotti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330240"
"Claireaux","Stéphane","La République en Marche","Cap sur l'avenir","H","Saint-Pierre-et-Miquelon","stephane-claireaux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA702054"
"Clapot","Mireille","La République en Marche","En marche !","F","Drôme","mireille-clapot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719294"
"Clément","Jean-Michel","La République en Marche","En marche !","H","Vienne","jean-michel-clement","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336439"
"Cloarec","Christine","La République en Marche","En marche !","F","Ille-et-Vilaine","christine-cloarec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719756"
"Colas-Roy","Jean-Charles","La République en Marche","En marche !","H","Isère","jean-charles-colas-roy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719740"
"Colboc","Fabienne","La République en Marche","En marche !","F","Indre-et-Loire","fabienne-colboc","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719814"
"Collard","Gilbert","Non inscrit","Front National","H","Gard","gilbert-collard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606212"
"Colombani","Paul-André","Non inscrit","Régions et peuples solidaires","H","Corse-du-Sud","paul-andre-colombani","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719286"
"Coquerel","Éric","La France insoumise","La France Insoumise","H","Seine-Saint-Denis","eric-coquerel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721202"
"Corbière","Alexis","La France insoumise","La France Insoumise","H","Seine-Saint-Denis","alexis-corbiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721210"
"Cordier","Pierre","Les Républicains","Les Républicains","H","Ardennes","pierre-cordier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718850"
"Cormier-Bouligeon","François","La République en Marche","En marche !","H","Cher","francois-cormier-bouligeon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719118"
"Corneloup","Josiane","Les Républicains","Les Républicains","F","Saône-et-Loire","josiane-corneloup","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722390"
"Cornut-Gentille","François","Les Républicains","Les Républicains","H","Haute-Marne","francois-cornut-gentille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA923"
"Couillard","Bérangère","La République en Marche","En marche !","F","Gironde","berangere-couillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719624"
"de Courson","Charles","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Marne","charles-de-courson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA942"
"de Courson","Yolaine","La République en Marche","En marche !","F","Côte-d'Or","yolaine-de-courson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719194"
"Crouzet","Michèle","La République en Marche","En marche !","F","Yonne","michele-crouzet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721808"
"Cubertafon","Jean-Pierre","Mouvement Démocrate et apparentés","Mouvement Démocrate","H","Dordogne","jean-pierre-cubertafon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719266"
"Dalloz","Marie-Christine","Les Républicains","Les Républicains","F","Jura","marie-christine-dalloz","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332523"
"Damaisin","Olivier","La République en Marche","En marche !","H","Lot-et-Garonne","olivier-damaisin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720268"
"Daniel","Yves","La République en Marche","En marche !","H","Loire-Atlantique","yves-daniel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607155"
"Da Silva","Dominique","La République en Marche","En marche !","H","Val-d'Oise","dominique-da-silva","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720932"
"Dassault","Olivier","Les Républicains","Les Républicains","H","Oise","olivier-dassault","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA998"
"David","Alain","Nouvelle Gauche","Parti socialiste","H","Gironde","alain-david","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1008"
"David","Dominique","La République en Marche","En marche !","F","Gironde","dominique-david","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719710"
"Deflesselles","Bernard","Les Républicains","Les Républicains","H","Bouches-du-Rhône","bernard-deflesselles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1029"
"Degois","Typhanie","La République en Marche","En marche !","F","Savoie","typhanie-degois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721398"
"Delatte","Marc","La République en Marche","En marche !","H","Aisne","marc-delatte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718694"
"Delatte","Rémi","Les Républicains","Les Républicains","H","Côte-d'Or","remi-delatte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267450"
"Delpon","Michel","La République en Marche","En marche !","H","Dordogne","michel-delpon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719258"
"Demilly","Stéphane","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","H","Somme","stephane-demilly","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267241"
"Démoulin","Nicolas","La République en Marche","En marche !","H","Hérault","nicolas-demoulin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719830"
"Deprez-Audebert","Marguerite","Mouvement Démocrate et apparentés","Mouvement Démocrate","F","Pas-de-Calais","marguerite-deprez-audebert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720598"
"Descamps","Béatrice","UDI, Agir et Indépendants","Union des démocrates, radicaux et libéraux","F","Nord","beatrice-descamps","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720696"
"Descoeur","Vincent","Les Républicains","Les Républicains","H","Cantal","vincent-descoeur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330909"
"Descrozaille","Frédéric","La République en Marche","En marche !","H","Val-de-Marne","frederic-descrozaille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720862"
"De Temmerman","Jennifer","La République en Marche","En marche !","F","Nord","jennifer-de-temmerman","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720538"
"Dharréville","Pierre","Gauche démocrate et républicaine","Parti communiste Français","H","Bouches-du-Rhône","pierre-dharreville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718926"
"Diard","Éric","Les Républicains","Les Républicains","H","Bouches-du-Rhône","eric-diard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267440"
"Di Filippo","Fabien","Les Républicains","Les Républicains","H","Moselle","fabien-di-filippo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720386"
"Di Pompeo","Christophe","La République en Marche","En marche !","H","Nord","christophe-di-pompeo","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720438"
"Dirx","Benjamin","La République en Marche","En marche !","H","Saône-et-Loire","benjamin-dirx","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722382"
"Dive","Julien","Les Républicains","Les Républicains","H","Aisne","julien-dive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712015"
"Djebbari","Jean-Baptiste","La République en Marche","En marche !","H","Haute-Vienne","jean-baptiste-djebbari","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722236"
"Do","Stéphanie","La République en Marche","En marche !","F","Seine-et-Marne","stephanie-do","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721718"
"Dombreval","Loïc","La République en Marche","En marche !","H","Alpes-Maritimes","loic-dombreval","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718894"
"Door","Jean-Pierre","Les Républicains","Les Républicains","H","Loiret","jean-pierre-door","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267289"
"Dubié","Jeanine","Non inscrit","Parti radical de gauche","F","Hautes-Pyrénées","jeanine-dubie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608292"
"Dubois","Jacqueline","La République en Marche","En marche !","F","Dordogne","jacqueline-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719162"
"Dubois","Marianne","Les Républicains","Les Républicains","F","Loiret","marianne-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342935"
"Dubos","Christelle","La République en Marche","En marche !","F","Gironde","christelle-dubos","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719660"
"Dubost","Coralie","La République en Marche","En marche !","F","Hérault","coralie-dubost","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719684"
"Dubré-Chirat","Nicole","La République en Marche","En marche !","F","Maine-et-Loire","nicole-dubre-chirat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720154"
