"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Degauchy","Lucien","Les Républicains","Les Républicains","H","Oise","lucien-degauchy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1031"
"Deguilhem","Pascal","Socialiste, écologiste et républicain","Parti socialiste","H","Dordogne","pascal-deguilhem","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1032"
"Delatte","Rémi","Les Républicains","Les Républicains","H","Côte-d'Or","remi-delatte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267450"
"Delaunay","Florence","Socialiste, écologiste et républicain","Parti socialiste","F","Landes","florence-delaunay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342539"
"Delaunay","Michèle","Socialiste, écologiste et républicain","Parti socialiste","F","Gironde","michele-delaunay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331924"
"Delcourt","Guy","Socialiste, écologiste et républicain","Parti socialiste","H","Pas-de-Calais","guy-delcourt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267923"
"Delga","Carole","Socialiste, écologiste et républicain","Parti socialiste","F","Haute-Garonne","carole-delga","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606351"
"Dellerie","Jacques","Socialiste, écologiste et républicain","Parti socialiste","H","Seine-Maritime","jacques-dellerie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642965"
"Demarthe","Pascal","Socialiste, écologiste et républicain","Parti socialiste","H","Somme","pascal-demarthe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643002"
"Demilly","Stéphane","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","H","Somme","stephane-demilly","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267241"
"Denaja","Sébastien","Socialiste, écologiste et républicain","Parti socialiste","H","Hérault","sebastien-denaja","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606623"
"Descamps-Crosnier","Françoise","Socialiste, écologiste et républicain","Parti socialiste","F","Yvelines","francoise-descamps-crosnier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609435"
"Destans","Jean-Louis","Socialiste, écologiste et républicain","Parti socialiste","H","Eure","jean-louis-destans","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606040"
"Destot","Michel","Socialiste, écologiste et républicain","Parti socialiste","H","Isère","michel-destot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1116"
"Devedjian","Patrick","Les Républicains","Les Républicains","H","Hauts-de-Seine","patrick-devedjian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1124"
"Dhuicq","Nicolas","Les Républicains","Les Républicains","H","Aube","nicolas-dhuicq","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267178"
"Dion","Sophie","Les Républicains","Les Républicains","F","Haute-Savoie","sophie-dion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608851"
"Dive","Julien","Les Républicains","Les Républicains","H","Aisne","julien-dive","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712015"
"Dolez","Marc","Gauche démocrate et républicaine","Parti communiste Français","H","Nord","marc-dolez","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1141"
"Dombre Coste","Fanny","Socialiste, écologiste et républicain","Parti socialiste","F","Hérault","fanny-dombre-coste","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606573"
"Door","Jean-Pierre","Les Républicains","Les Républicains","H","Loiret","jean-pierre-door","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267289"
"Dord","Dominique","Les Républicains","Les Républicains","H","Savoie","dominique-dord","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1152"
"Dosière","René","Socialiste, écologiste et républicain","Parti socialiste","H","Aisne","rene-dosiere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1155"
"Doucet","Philippe","Socialiste, écologiste et républicain","Parti socialiste","H","Val-d'Oise","philippe-doucet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610539"
"Doucet","Sandrine","Socialiste, écologiste et républicain","Parti socialiste","F","Gironde","sandrine-doucet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606412"
"Douillet","David","Les Républicains","Les Républicains","H","Yvelines","david-douillet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA422119"
"Dubié","Jeanine","Radical, républicain, démocrate et progressiste","Parti radical de gauche","F","Hautes-Pyrénées","jeanine-dubie","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608292"
"Dubois","Françoise","Socialiste, écologiste et républicain","Parti socialiste","F","Sarthe","francoise-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608718"
"Dubois","Marianne","Les Républicains","Les Républicains","F","Loiret","marianne-dubois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342935"
"Duby-Muller","Virginie","Les Républicains","Les Républicains","F","Haute-Savoie","virginie-duby-muller","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608826"
"Dufau","Jean-Pierre","Socialiste, écologiste et républicain","Parti socialiste","H","Landes","jean-pierre-dufau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1182"
"Duflot","Cécile","Non inscrit","Europe Écologie Les Verts","F","Paris","cecile-duflot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA588872"
"Dufour-Tonini","Anne-Lise","Socialiste, écologiste et républicain","Parti socialiste","F","Nord","anne-lise-dufour-tonini","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607919"
"Dumas","Françoise","Socialiste, écologiste et républicain","Parti socialiste","F","Gard","francoise-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606202"
"Dumas","William","Socialiste, écologiste et républicain","Parti socialiste","H","Gard","william-dumas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1193"
"Dumont","Jean-Louis","Socialiste, écologiste et républicain","Parti socialiste","H","Meuse","jean-louis-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1199"
"Dumont","Laurence","Socialiste, écologiste et républicain","Parti socialiste","F","Calvados","laurence-dumont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1198"
"Dupont-Aignan","Nicolas","Non inscrit","Debout la France","H","Essonne","nicolas-dupont-aignan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206"
"Dupré","Jean-Paul","Socialiste, écologiste et républicain","Parti socialiste","H","Aude","jean-paul-dupre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1208"
"Durand","Yves","Socialiste, écologiste et républicain","Parti socialiste","H","Nord","yves-durand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1214"
"Duron","Philippe","Socialiste, écologiste et républicain","Parti socialiste","H","Calvados","philippe-duron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1226"
"Dussopt","Olivier","Socialiste, écologiste et républicain","Parti socialiste","H","Ardèche","olivier-dussopt","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330357"
"Elkouby","Éric","Socialiste, écologiste et républicain","Parti socialiste","H","Bas-Rhin","eric-elkouby","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA344545"
"Emmanuelli","Henri","Socialiste, écologiste et républicain","Parti socialiste","H","Landes","henri-emmanuelli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1252"
"Erhel","Corinne","Socialiste, écologiste et républicain","Parti socialiste","F","Côtes-d'Armor","corinne-erhel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331282"
"Errante","Sophie","Socialiste, écologiste et républicain","Parti socialiste","F","Loire-Atlantique","sophie-errante","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607193"
"Fabre","Marie-Hélène","Socialiste, écologiste et républicain","Parti socialiste","F","Aude","marie-helene-fabre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605349"
"Falorni","Olivier","Radical, républicain, démocrate et progressiste","Parti radical de gauche","H","Charente-Maritime","olivier-falorni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605694"
"Fasquelle","Daniel","Les Républicains","Les Républicains","H","Pas-de-Calais","daniel-fasquelle","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334149"
"Fauré","Alain","Socialiste, écologiste et républicain","Parti socialiste","H","Ariège","alain-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA340432"
"Faure","Martine","Socialiste, écologiste et républicain","Parti socialiste","F","Gironde","martine-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332015"
"Faure","Olivier","Socialiste, écologiste et républicain","Parti socialiste","H","Seine-et-Marne","olivier-faure","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609332"
"Favennec","Yannick","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","H","Mayenne","yannick-favennec","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267042"
"Fenech","Georges","Les Républicains","Les Républicains","H","Rhône","georges-fenech","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267591"
"Féron","Hervé","Socialiste, écologiste et républicain","Parti socialiste","H","Meurthe-et-Moselle","herve-feron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333335"
"Ferrand","Richard","Socialiste, écologiste et républicain","Parti socialiste","H","Finistère","richard-ferrand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606171"
"Filippetti","Aurélie","Socialiste, écologiste et républicain","Parti socialiste","F","Moselle","aurelie-filippetti","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333611"
"Fillon","François","Les Républicains","Les Républicains","H","Paris","francois-fillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1310"
"Fioraso","Geneviève","Socialiste, écologiste et républicain","Parti socialiste","F","Isère","genevieve-fioraso","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332364"
"Folliot","Philippe","Union des démocrates et indépendants","Association PSLE - Nouveau centre","H","Tarn","philippe-folliot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267673"
"Fort","Marie-Louise","Les Républicains","Les Républicains","F","Yonne","marie-louise-fort","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336576"
"Foulon","Yves","Les Républicains","Les Républicains","H","Gironde","yves-foulon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606478"
"Fourage","Hugues","Socialiste, écologiste et républicain","Parti socialiste","H","Vendée","hugues-fourage","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609775"
"Fournel","Jean-Marc","Socialiste, écologiste et républicain","Parti socialiste","H","Meurthe-et-Moselle","jean-marc-fournel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA343408"
"Fourneyron","Valérie","Socialiste, écologiste et républicain","Parti socialiste","F","Seine-Maritime","valerie-fourneyron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335543"
"Fournier-Armand","Michèle","Socialiste, écologiste et républicain","Parti socialiste","F","Vaucluse","michele-fournier-armand","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609691"
"Françaix","Michel","Socialiste, écologiste et républicain","Parti socialiste","H","Oise","michel-francaix","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1353"
"Francina","Marc","Les Républicains","Les Républicains","H","Haute-Savoie","marc-francina","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267532"
"Franqueville","Christian","Socialiste, écologiste et républicain","Parti socialiste","H","Vosges","christian-franqueville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1362"
"Fraysse","Jacqueline","Gauche démocrate et républicaine","Forces de gauche","F","Hauts-de-Seine","jacqueline-fraysse","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1364"
"Fromantin","Jean-Christophe","Non inscrit","Association PSLE - Nouveau centre","H","Hauts-de-Seine","jean-christophe-fromantin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610125"
"Fromion","Yves","Les Républicains","Les Républicains","H","Cher","yves-fromion","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1379"
"Fruteau","Jean-Claude","Socialiste, écologiste et républicain","Parti socialiste","H","Réunion","jean-claude-fruteau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA337568"
"Furst","Laurent","Les Républicains","Les Républicains","H","Bas-Rhin","laurent-furst","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266774"
"Gagnaire","Jean-Louis","Socialiste, écologiste et républicain","Parti socialiste","H","Loire","jean-louis-gagnaire","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332636"
"Gaillard","Geneviève","Socialiste, écologiste et républicain","Parti socialiste","F","Deux-Sèvres","genevieve-gaillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2374"
"Galut","Yann","Socialiste, écologiste et républicain","Parti socialiste","H","Cher","yann-galut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1401"
"de Ganay","Claude","Les Républicains","Les Républicains","H","Loiret","claude-de-ganay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267735"
"Gandolfi-Scheit","Sauveur","Les Républicains","Les Républicains","H","Haute-Corse","sauveur-gandolfi-scheit","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331146"
"Garot","Guillaume","Socialiste, écologiste et républicain","Parti socialiste","H","Mayenne","guillaume-garot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333285"
"Gauquelin","Renaud","Socialiste, écologiste et républicain","Parti socialiste","H","Rhône","renaud-gauquelin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643165"
"Gaymard","Hervé","Les Républicains","Les Républicains","H","Savoie","herve-gaymard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1445"
"Genevard","Annie","Les Républicains","Les Républicains","F","Doubs","annie-genevard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605991"
"Geoffroy","Guy","Les Républicains","Les Républicains","H","Seine-et-Marne","guy-geoffroy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267813"
"Gérard","Bernard","Les Républicains","Les Républicains","H","Nord","bernard-gerard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1459"
"Germain","Jean-Marc","Socialiste, écologiste et républicain","Parti socialiste","H","Hauts-de-Seine","jean-marc-germain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610203"
"Gest","Alain","Les Républicains","Les Républicains","H","Somme","alain-gest","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1466"
"Giacobbi","Paul","Radical, républicain, démocrate et progressiste","Parti radical de gauche","H","Haute-Corse","paul-giacobbi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267407"
"Gibbes","Daniel","Les Républicains","Les Républicains","H","Saint-Barthélemy et Saint-Martin","daniel-gibbes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610830"
"Gilard","Franck","Les Républicains","Les Républicains","H","Eure","franck-gilard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267148"
"Gille","Jean-Patrick","Socialiste, écologiste et républicain","Parti socialiste","H","Indre-et-Loire","jean-patrick-gille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332305"
"Ginesta","Georges","Les Républicains","Les Républicains","H","Var","georges-ginesta","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1477"
"Ginesy","Charles-Ange","Les Républicains","Les Républicains","H","Alpes-Maritimes","charles-ange-ginesy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267680"
"Giran","Jean-Pierre","Les Républicains","Les Républicains","H","Var","jean-pierre-giran","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1483"
"Giraud","Joël","Radical, républicain, démocrate et progressiste","Parti radical de gauche","H","Hautes-Alpes","joel-giraud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267336"
"Glavany","Jean","Socialiste, écologiste et républicain","Parti socialiste","H","Hautes-Pyrénées","jean-glavany","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1496"
"Goasdoué","Yves","Socialiste, écologiste et républicain","Parti socialiste","H","Orne","yves-goasdoue","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608038"
"Goasguen","Claude","Les Républicains","Les Républicains","H","Paris","claude-goasguen","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1498"
"Goldberg","Daniel","Socialiste, écologiste et républicain","Parti socialiste","H","Seine-Saint-Denis","daniel-goldberg","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336971"
"Gomes","Philippe","Union des démocrates et indépendants","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610775"
"Gorges","Jean-Pierre","Les Républicains","Non rattaché","H","Eure-et-Loir","jean-pierre-gorges","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267151"
"Gosselin","Philippe","Les Républicains","Les Républicains","H","Manche","philippe-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266797"
"Gosselin-Fleury","Geneviève","Socialiste, écologiste et républicain","Parti socialiste","F","Manche","genevieve-gosselin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642836"
"Got","Pascale","Socialiste, écologiste et républicain","Parti socialiste","F","Gironde","pascale-got","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331973"
"Goua","Marc","Socialiste, écologiste et républicain","Parti socialiste","H","Maine-et-Loire","marc-goua","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333043"
"Goujon","Philippe","Les Républicains","Les Républicains","H","Paris","philippe-goujon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1521"
"Gourjade","Linda","Socialiste, écologiste et républicain","Parti socialiste","F","Tarn","linda-gourjade","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609578"
"Grandguillaume","Laurent","Socialiste, écologiste et républicain","Parti socialiste","H","Côte-d'Or","laurent-grandguillaume","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605804"
"Greff","Claude","Les Républicains","Les Républicains","F","Indre-et-Loire","claude-greff","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267459"
"Grellier","Jean","Socialiste, écologiste et républicain","Parti socialiste","H","Deux-Sèvres","jean-grellier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336015"
"Grosskost","Arlette","Les Républicains","Les Républicains","F","Haut-Rhin","arlette-grosskost","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267227"
"Grouard","Serge","Les Républicains","Les Républicains","H","Loiret","serge-grouard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268051"
"Guaino","Henri","Les Républicains","Les Républicains","H","Yvelines","henri-guaino","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609365"
"Guégot","Françoise","Les Républicains","Les Républicains","F","Seine-Maritime","francoise-guegot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335567"
"Gueugneau","Edith","Socialiste, écologiste et républicain","Parti socialiste","F","Saône-et-Loire","edith-gueugneau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608684"
"Guibal","Jean-Claude","Les Républicains","Les Républicains","H","Alpes-Maritimes","jean-claude-guibal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1574"
"Guigou","Élisabeth","Socialiste, écologiste et républicain","Parti socialiste","F","Seine-Saint-Denis","elisabeth-guigou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1579"
"Guillet","Jean-Jacques","Les Républicains","Les Républicains","H","Hauts-de-Seine","jean-jacques-guillet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1585"
"Guilloteau","Christophe","Les Républicains","Les Républicains","H","Rhône","christophe-guilloteau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267499"
"Guittet","Chantal","Socialiste, écologiste et républicain","Parti socialiste","F","Finistère","chantal-guittet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606161"
"Habib","David","Socialiste, écologiste et républicain","Parti socialiste","H","Pyrénées-Atlantiques","david-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1592"
"Habib","Meyer","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","H","Français établis hors de France","meyer-habib","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA695100"
"Hammadi","Razzy","Socialiste, écologiste et républicain","Parti socialiste","H","Seine-Saint-Denis","razzy-hammadi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610291"
"Hamon","Benoît","Socialiste, écologiste et républicain","Parti socialiste","H","Yvelines","benoit-hamon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA590032"
"Hanotin","Mathieu","Socialiste, écologiste et républicain","Parti socialiste","H","Seine-Saint-Denis","mathieu-hanotin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610245"
"Heinrich","Michel","Les Républicains","Les Républicains","H","Vosges","michel-heinrich","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267246"
"Herbillon","Michel","Les Républicains","Les Républicains","H","Val-de-Marne","michel-herbillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1630"
"Herth","Antoine","Les Républicains","Les Républicains","H","Bas-Rhin","antoine-herth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267355"
"Hetzel","Patrick","Les Républicains","Les Républicains","H","Bas-Rhin","patrick-hetzel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608416"
"Hillmeyer","Francis","Union des démocrates et indépendants","Association PSLE - Nouveau centre","H","Haut-Rhin","francis-hillmeyer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA216574"
"Hobert","Gilda","Radical, républicain, démocrate et progressiste","Parti radical de gauche","F","Rhône","gilda-hobert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642910"
"Houillon","Philippe","Les Républicains","Les Républicains","H","Val-d'Oise","philippe-houillon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1661"
"Huet","Guénhaël","Les Républicains","Les Républicains","H","Manche","guenhael-huet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333134"
"Huillier","Joëlle","Socialiste, écologiste et républicain","Parti socialiste","F","Isère","joelle-huillier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606924"
"Hutin","Christian","Socialiste, écologiste et républicain","Parti socialiste","H","Nord","christian-hutin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA333818"
"Huyghe","Sébastien","Les Républicains","Les Républicains","H","Nord","sebastien-huyghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267200"
"Iborra","Monique","Socialiste, écologiste et républicain","Non rattaché","F","Haute-Garonne","monique-iborra","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331835"
"Imbert","Françoise","Socialiste, écologiste et républicain","Parti socialiste","F","Haute-Garonne","francoise-imbert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1689"
"Issindou","Michel","Socialiste, écologiste et républicain","Parti socialiste","H","Isère","michel-issindou","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332384"
"Jacob","Christian","Les Républicains","Les Républicains","H","Seine-et-Marne","christian-jacob","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1695"
"Jacquat","Denis","Les Républicains","Les Républicains","H","Moselle","denis-jacquat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1699"
"Jalton","Éric","Socialiste, écologiste et républicain","Parti communiste guadeloupéen","H","Guadeloupe","eric-jalton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268039"
"Janquin","Serge","Socialiste, écologiste et républicain","Parti socialiste","H","Pas-de-Calais","serge-janquin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1710"
"Jégo","Yves","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","H","Seine-et-Marne","yves-jego","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267801"
"Jibrayel","Henri","Socialiste, écologiste et républicain","Parti socialiste","H","Bouches-du-Rhône","henri-jibrayel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330613"
"Joron","Romain","Socialiste, écologiste et républicain","Parti socialiste","H","Somme","romain-joron","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643196"
"Juanico","Régis","Socialiste, écologiste et républicain","Parti socialiste","H","Loire","regis-juanico","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332614"
"Kalinowski","Laurent","Socialiste, écologiste et républicain","Parti socialiste","H","Moselle","laurent-kalinowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607691"
"Karamanli","Marietta","Socialiste, écologiste et républicain","Parti socialiste","F","Sarthe","marietta-karamanli","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA335054"
"Kemel","Philippe","Socialiste, écologiste et républicain","Parti socialiste","H","Pas-de-Calais","philippe-kemel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA344242"
"Kert","Christian","Les Républicains","Les Républicains","H","Bouches-du-Rhône","christian-kert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1761"
"Khirouni","Chaynesse","Socialiste, écologiste et républicain","Parti socialiste","F","Meurthe-et-Moselle","chaynesse-khirouni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607509"
"Kosciusko-Morizet","Nathalie","Les Républicains","Les Républicains","F","Essonne","nathalie-kosciusko-morizet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267628"
"Kossowski","Jacques","Les Républicains","Les Républicains","H","Hauts-de-Seine","jacques-kossowski","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1770"
"Krabal","Jacques","Radical, républicain, démocrate et progressiste","Parti radical de gauche","H","Aisne","jacques-krabal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605084"
"Labaune","Patrick","Les Républicains","Les Républicains","H","Drôme","patrick-labaune","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1778"
"Laclais","Bernadette","Socialiste, écologiste et républicain","Parti socialiste","F","Savoie","bernadette-laclais","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608785"
"Lacroute","Valérie","Les Républicains","Les Républicains","F","Seine-et-Marne","valerie-lacroute","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609245"
"Lacuey","Conchita","Socialiste, écologiste et républicain","Parti socialiste","F","Gironde","conchita-lacuey","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1789"
"Laffineur","Marc","Les Républicains","Les Républicains","H","Maine-et-Loire","marc-laffineur","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1790"
"Lagarde","Jean-Christophe","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","H","Seine-Saint-Denis","jean-christophe-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA268019"
"Lagarde","Sonia","Union des démocrates et indépendants","Union des Radicaux, Centristes, Indépendants et Démocrates","F","Nouvelle-Calédonie","sonia-lagarde","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610770"
"Lambert","François-Michel","Socialiste, écologiste et républicain","Parti socialiste","H","Bouches-du-Rhône","francois-michel-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA605518"
"Lambert","Jérôme","Radical, républicain, démocrate et progressiste","Parti socialiste","H","Charente","jerome-lambert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1809"
