"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"Devedjian","Patrick","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","patrick-devedjian","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1124.asp"
"Dhuicq","Nicolas","UMP","Union pour un Mouvement Populaire","H","Aube","nicolas-dhuicq","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267178.asp"
"Dion","Sophie","UMP","Union pour un Mouvement Populaire","F","Haute-Savoie","sophie-dion","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608851.asp"
"Dolez","Marc","GDR","Parti communiste Français","H","Nord","marc-dolez","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1141.asp"
"Dombre Coste","Fanny","SRC","Parti socialiste","F","Hérault","fanny-dombre-coste","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606573.asp"
"Door","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Loiret","jean-pierre-door","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267289.asp"
"Dord","Dominique","UMP","Union pour un Mouvement Populaire","H","Savoie","dominique-dord","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1152.asp"
"Dosière","René","SRC","Parti socialiste","H","Aisne","rene-dosiere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1155.asp"
"Doucet","Philippe","SRC","Parti socialiste","H","Val-d'Oise","philippe-doucet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610539.asp"
"Doucet","Sandrine","SRC","Parti socialiste","F","Gironde","sandrine-doucet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606412.asp"
"Douillet","David","UMP","Union pour un Mouvement Populaire","H","Yvelines","david-douillet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/422119.asp"
"Dubie","Jeanine","RRDP","Parti radical de gauche","F","Hautes-Pyrénées","jeanine-dubie","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608292.asp"
"Dubois","Françoise","SRC","Parti socialiste","F","Sarthe","francoise-dubois","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608718.asp"
"Dubois","Marianne","UMP","Union pour un Mouvement Populaire","F","Loiret","marianne-dubois","http://www.assemblee-nationale.fr/14/tribun/fiches_id/342935.asp"
"Duby-Muller","Virginie","UMP","Union pour un Mouvement Populaire","F","Haute-Savoie","virginie-duby-muller","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608826.asp"
"Dufau","Jean-Pierre","SRC","Parti socialiste","H","Landes","jean-pierre-dufau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1182.asp"
"Dufour-Tonini","Anne-Lise","SRC","Parti socialiste","F","Nord","anne-lise-dufour-tonini","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607919.asp"
"Dumas","Françoise","SRC","Parti socialiste","F","Gard","francoise-dumas","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606202.asp"
"Dumas","William","SRC","Parti socialiste","H","Gard","william-dumas","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1193.asp"
"Dumont","Jean-Louis","SRC","Parti socialiste","H","Meuse","jean-louis-dumont","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1199.asp"
"Dumont","Laurence","SRC","Parti socialiste","F","Calvados","laurence-dumont","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1198.asp"
"Dupont-Aignan","Nicolas","NI","Debout la République","H","Essonne","nicolas-dupont-aignan","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1206.asp"
"Dupré","Jean-Paul","SRC","Parti socialiste","H","Aude","jean-paul-dupre","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1208.asp"
"Durand","Yves","SRC","Parti socialiste","H","Nord","yves-durand","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1214.asp"
"Duron","Philippe","SRC","Parti socialiste","H","Calvados","philippe-duron","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1226.asp"
"Dussopt","Olivier","SRC","Parti socialiste","H","Ardèche","olivier-dussopt","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330357.asp"
"Eckert","Christian","SRC","Parti socialiste","H","Meurthe-et-Moselle","christian-eckert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1243.asp"
"Emmanuelli","Henri","SRC","Parti socialiste","H","Landes","henri-emmanuelli","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1252.asp"
"Erhel","Corinne","SRC","Parti socialiste","F","Côtes-d'Armor","corinne-erhel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331282.asp"
"Errante","Sophie","SRC","Parti socialiste","F","Loire-Atlantique","sophie-errante","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607193.asp"
"Estrosi","Christian","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","christian-estrosi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1263.asp"
"Fabre","Marie-Hélène","SRC","Parti socialiste","F","Aude","marie-helene-fabre","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605349.asp"
"Falorni","Olivier","RRDP","Parti radical de gauche","H","Charente-Maritime","olivier-falorni","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605694.asp"
"Fasquelle","Daniel","UMP","Union pour un Mouvement Populaire","H","Pas-de-Calais","daniel-fasquelle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334149.asp"
"Fauré","Alain","SRC","Parti socialiste","H","Ariège","alain-faure","http://www.assemblee-nationale.fr/14/tribun/fiches_id/340432.asp"
"Faure","Martine","SRC","Parti socialiste","F","Gironde","martine-faure","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332015.asp"
"Faure","Olivier","SRC","Parti socialiste","H","Seine-et-Marne","olivier-faure","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609332.asp"
"Favennec","Yannick","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Mayenne","yannick-favennec","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267042.asp"
"Fekl","Matthias","SRC","Parti socialiste","H","Lot-et-Garonne","matthias-fekl","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607287.asp"
"Feltesse","Vincent","SRC","Parti socialiste","H","Gironde","vincent-feltesse","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642743.asp"
"Fenech","Georges","UMP","Union pour un Mouvement Populaire","H","Rhône","georges-fenech","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267591.asp"
"Féron","Hervé","SRC","Parti socialiste","H","Meurthe-et-Moselle","herve-feron","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333335.asp"
"Ferrand","Richard","SRC","Parti socialiste","H","Finistère","richard-ferrand","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606171.asp"
"Fillon","François","UMP","Union pour un Mouvement Populaire","H","Paris","francois-fillon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1310.asp"
"Folliot","Philippe","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Tarn","philippe-folliot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267673.asp"
"Fort","Marie-Louise","UMP","Union pour un Mouvement Populaire","F","Yonne","marie-louise-fort","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336576.asp"
"Fougerat","Jean-Pierre","SRC","Parti socialiste","H","Loire-Atlantique","jean-pierre-fougerat","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266863.asp"
"Foulon","Yves","UMP","Union pour un Mouvement Populaire","H","Gironde","yves-foulon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606478.asp"
"Fourage","Hugues","SRC","Parti socialiste","H","Vendée","hugues-fourage","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609775.asp"
"Fournier-Armand","Michèle","SRC","Parti socialiste","F","Vaucluse","michele-fournier-armand","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609691.asp"
"Françaix","Michel","SRC","Parti socialiste","H","Oise","michel-francaix","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1353.asp"
"Francina","Marc","UMP","Union pour un Mouvement Populaire","H","Haute-Savoie","marc-francina","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267532.asp"
"Franqueville","Christian","SRC","Parti socialiste","H","Vosges","christian-franqueville","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1362.asp"
"Fraysse","Jacqueline","GDR","Forces de gauche","F","Hauts-de-Seine","jacqueline-fraysse","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1364.asp"
"Fritch","Édouard","UDI","Tahoeraa Huiraatira","H","Polynésie Française","edouard-fritch","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1373.asp"
"Fromantin","Jean-Christophe","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Hauts-de-Seine","jean-christophe-fromantin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610125.asp"
"Fromion","Yves","UMP","Union pour un Mouvement Populaire","H","Cher","yves-fromion","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1379.asp"
"Fruteau","Jean-Claude","SRC","Parti socialiste","H","Réunion","jean-claude-fruteau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/337568.asp"
"Furst","Laurent","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","laurent-furst","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266774.asp"
"Gagnaire","Jean-Louis","SRC","Parti socialiste","H","Loire","jean-louis-gagnaire","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332636.asp"
"Gaillard","Geneviève","SRC","Parti socialiste","F","Deux-Sèvres","genevieve-gaillard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2374.asp"
"Galut","Yann","SRC","Parti socialiste","H","Cher","yann-galut","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1401.asp"
"de Ganay","Claude","UMP","Union pour un Mouvement Populaire","H","Loiret","claude-de-ganay","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267735.asp"
"Gandolfi-Scheit","Sauveur","UMP","Union pour un Mouvement Populaire","H","Haute-Corse","sauveur-gandolfi-scheit","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331146.asp"
"Gaymard","Hervé","UMP","Union pour un Mouvement Populaire","H","Savoie","herve-gaymard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1445.asp"
"Genevard","Annie","UMP","Union pour un Mouvement Populaire","F","Doubs","annie-genevard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605991.asp"
"Geoffroy","Guy","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","guy-geoffroy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267813.asp"
"Geoffroy","Hélène","SRC","Parti socialiste","F","Rhône","helene-geoffroy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608574.asp"
"Gérard","Bernard","UMP","Union pour un Mouvement Populaire","H","Nord","bernard-gerard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1459.asp"
"Germain","Jean-Marc","SRC","Parti socialiste","H","Hauts-de-Seine","jean-marc-germain","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610203.asp"
"Gest","Alain","UMP","Union pour un Mouvement Populaire","H","Somme","alain-gest","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1466.asp"
"Giacobbi","Paul","RRDP","Parti radical de gauche","H","Haute-Corse","paul-giacobbi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267407.asp"
"Gibbes","Daniel","UMP","Union pour un Mouvement Populaire","H","Saint-Barthélemy et Saint-Martin","daniel-gibbes","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610830.asp"
"Gilard","Franck","UMP","Union pour un Mouvement Populaire","H","Eure","franck-gilard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267148.asp"
"Gille","Jean-Patrick","SRC","Parti socialiste","H","Indre-et-Loire","jean-patrick-gille","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332305.asp"
"Ginesta","Georges","UMP","Union pour un Mouvement Populaire","H","Var","georges-ginesta","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1477.asp"
"Ginesy","Charles-Ange","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","charles-ange-ginesy","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267680.asp"
"Giran","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Var","jean-pierre-giran","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1483.asp"
"Girardin","Annick","RRDP","Cap sur l'avenir","F","Saint-Pierre-et-Miquelon","annick-girardin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/337633.asp"
"Giraud","Joël","RRDP","Parti radical de gauche","H","Hautes-Alpes","joel-giraud","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267336.asp"
"Glavany","Jean","SRC","Parti socialiste","H","Hautes-Pyrénées","jean-glavany","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1496.asp"
"Goasdoué","Yves","SRC","Parti socialiste","H","Orne","yves-goasdoue","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608038.asp"
"Goasguen","Claude","UMP","Union pour un Mouvement Populaire","H","Paris","claude-goasguen","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1498.asp"
"Goldberg","Daniel","SRC","Parti socialiste","H","Seine-Saint-Denis","daniel-goldberg","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336971.asp"
"Gomes","Philippe","UDI","Calédonie Ensemble","H","Nouvelle-Calédonie","philippe-gomes","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610775.asp"
"Gorges","Jean-Pierre","UMP","Union pour un Mouvement Populaire","H","Eure-et-Loir","jean-pierre-gorges","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267151.asp"
"Gosselin","Philippe","UMP","Union pour un Mouvement Populaire","H","Manche","philippe-gosselin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266797.asp"
"Gosselin-Fleury","Geneviève","SRC","Parti socialiste","F","Manche","genevieve-gosselin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642836.asp"
"Got","Pascale","SRC","Parti socialiste","F","Gironde","pascale-got","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331973.asp"
"Goua","Marc","SRC","Parti socialiste","H","Maine-et-Loire","marc-goua","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333043.asp"
"Goujon","Philippe","UMP","Union pour un Mouvement Populaire","H","Paris","philippe-goujon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1521.asp"
"Gourjade","Linda","SRC","Parti socialiste","F","Tarn","linda-gourjade","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609578.asp"
"Grandguillaume","Laurent","SRC","Parti socialiste","H","Côte-d'Or","laurent-grandguillaume","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605804.asp"
"Greff","Claude","UMP","Union pour un Mouvement Populaire","F","Indre-et-Loire","claude-greff","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267459.asp"
"Grelier","Estelle","SRC","Parti socialiste","F","Seine-Maritime","estelle-grelier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609218.asp"
"Grellier","Jean","SRC","Parti socialiste","H","Deux-Sèvres","jean-grellier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336015.asp"
"Grommerch","Anne","UMP","Union pour un Mouvement Populaire","F","Moselle","anne-grommerch","http://www.assemblee-nationale.fr/14/tribun/fiches_id/343623.asp"
"Grosskost","Arlette","UMP","Union pour un Mouvement Populaire","F","Haut-Rhin","arlette-grosskost","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267227.asp"
"Grouard","Serge","UMP","Union pour un Mouvement Populaire","H","Loiret","serge-grouard","http://www.assemblee-nationale.fr/14/tribun/fiches_id/268051.asp"
"Guaino","Henri","UMP","Union pour un Mouvement Populaire","H","Yvelines","henri-guaino","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609365.asp"
"Guedj","Jérôme","SRC","Parti socialiste","H","Essonne","jerome-guedj","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1567.asp"
"Guégot","Françoise","UMP","Union pour un Mouvement Populaire","F","Seine-Maritime","francoise-guegot","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335567.asp"
"Gueugneau","Edith","SRC","Parti socialiste","F","Saône-et-Loire","edith-gueugneau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608684.asp"
"Guibal","Jean-Claude","UMP","Union pour un Mouvement Populaire","H","Alpes-Maritimes","jean-claude-guibal","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1574.asp"
"Guigou","Élisabeth","SRC","Parti socialiste","F","Seine-Saint-Denis","elisabeth-guigou","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1579.asp"
"Guilbert","Thérèse","SRC","Parti socialiste","F","Pas-de-Calais","therese-guilbert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267918.asp"
"Guillet","Jean-Jacques","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","jean-jacques-guillet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1585.asp"
"Guilloteau","Christophe","UMP","Union pour un Mouvement Populaire","H","Rhône","christophe-guilloteau","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267499.asp"
"Guittet","Chantal","SRC","Parti socialiste","F","Finistère","chantal-guittet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606161.asp"
"Habib","David","SRC","Parti socialiste","H","Pyrénées-Atlantiques","david-habib","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1592.asp"
"Habib","Meyer","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Français établis hors de France","meyer-habib","http://www.assemblee-nationale.fr/14/tribun/fiches_id/695100.asp"
"Hammadi","Razzy","SRC","Parti socialiste","H","Seine-Saint-Denis","razzy-hammadi","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610291.asp"
"Hanotin","Mathieu","SRC","Parti socialiste","H","Seine-Saint-Denis","mathieu-hanotin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610245.asp"
"Heinrich","Michel","UMP","Union pour un Mouvement Populaire","H","Vosges","michel-heinrich","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267246.asp"
"Herbillon","Michel","UMP","Union pour un Mouvement Populaire","H","Val-de-Marne","michel-herbillon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1630.asp"
"Herth","Antoine","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","antoine-herth","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267355.asp"
"Hetzel","Patrick","UMP","Union pour un Mouvement Populaire","H","Bas-Rhin","patrick-hetzel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608416.asp"
"Hillmeyer","Francis","UDI","Association PSLE Nouveau Centre","H","Haut-Rhin","francis-hillmeyer","http://www.assemblee-nationale.fr/14/tribun/fiches_id/216574.asp"
"Hoffman-Rispal","Danièle","SRC","Parti socialiste","F","Paris","daniele-hoffman-rispal","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267954.asp"
"Houillon","Philippe","UMP","Union pour un Mouvement Populaire","H","Val-d'Oise","philippe-houillon","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1661.asp"
"Huet","Guénhaël","UMP","Union pour un Mouvement Populaire","H","Manche","guenhael-huet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333134.asp"
"Huillier","Joëlle","SRC","Parti socialiste","F","Isère","joelle-huillier","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606924.asp"
"Hurel","Sandrine","SRC","Parti socialiste","F","Seine-Maritime","sandrine-hurel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/304016.asp"
"Hutin","Christian","SRC","Parti socialiste","H","Nord","christian-hutin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/333818.asp"
"Huyghe","Sébastien","UMP","Union pour un Mouvement Populaire","H","Nord","sebastien-huyghe","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267200.asp"
"Iborra","Monique","SRC","Parti socialiste","F","Haute-Garonne","monique-iborra","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331835.asp"
"Imbert","Françoise","SRC","Parti socialiste","F","Haute-Garonne","francoise-imbert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1689.asp"
"Issindou","Michel","SRC","Parti socialiste","H","Isère","michel-issindou","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332384.asp"
"Jacob","Christian","UMP","Union pour un Mouvement Populaire","H","Seine-et-Marne","christian-jacob","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1695.asp"
"Jacquat","Denis","UMP","Union pour un Mouvement Populaire","H","Moselle","denis-jacquat","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1699.asp"
"Jalton","Éric","SRC","Parti communiste guadeloupéen","H","Guadeloupe","eric-jalton","http://www.assemblee-nationale.fr/14/tribun/fiches_id/268039.asp"
"Janquin","Serge","SRC","Parti socialiste","H","Pas-de-Calais","serge-janquin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1710.asp"
"Jego","Yves","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Seine-et-Marne","yves-jego","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267801.asp"
"Jibrayel","Henri","SRC","Parti socialiste","H","Bouches-du-Rhône","henri-jibrayel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/330613.asp"
"Juanico","Régis","SRC","Parti socialiste","H","Loire","regis-juanico","http://www.assemblee-nationale.fr/14/tribun/fiches_id/332614.asp"
"Jung","Armand","SRC","Parti socialiste","H","Bas-Rhin","armand-jung","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1748.asp"
"Kalinowski","Laurent","SRC","Parti socialiste","H","Moselle","laurent-kalinowski","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607691.asp"
"Karamanli","Marietta","SRC","Parti socialiste","F","Sarthe","marietta-karamanli","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335054.asp"
"Kemel","Philippe","SRC","Parti socialiste","H","Pas-de-Calais","philippe-kemel","http://www.assemblee-nationale.fr/14/tribun/fiches_id/344242.asp"
"Kert","Christian","UMP","Union pour un Mouvement Populaire","H","Bouches-du-Rhône","christian-kert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1761.asp"
"Khirouni","Chaynesse","SRC","Parti socialiste","F","Meurthe-et-Moselle","chaynesse-khirouni","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607509.asp"
"Kosciusko-Morizet","Nathalie","UMP","Union pour un Mouvement Populaire","F","Essonne","nathalie-kosciusko-morizet","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267628.asp"
"Kossowski","Jacques","UMP","Union pour un Mouvement Populaire","H","Hauts-de-Seine","jacques-kossowski","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1770.asp"
"Krabal","Jacques","RRDP","Parti radical de gauche","H","Aisne","jacques-krabal","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605084.asp"
"Labaune","Patrick","UMP","Union pour un Mouvement Populaire","H","Drôme","patrick-labaune","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1778.asp"
"Laclais","Bernadette","SRC","Parti socialiste","F","Savoie","bernadette-laclais","http://www.assemblee-nationale.fr/14/tribun/fiches_id/608785.asp"
"Lacroute","Valérie","UMP","Union pour un Mouvement Populaire","F","Seine-et-Marne","valerie-lacroute","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609245.asp"
"Lacuey","Conchita","SRC","Parti socialiste","F","Gironde","conchita-lacuey","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1789.asp"
"Laffineur","Marc","UMP","Union pour un Mouvement Populaire","H","Maine-et-Loire","marc-laffineur","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1790.asp"
"Lagarde","Sonia","UDI","Calédonie Ensemble","F","Nouvelle-Calédonie","sonia-lagarde","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610770.asp"
"Lagarde","Jean-Christophe","UDI","Union des radicaux, centristes, indépendants et démocrates","H","Seine-Saint-Denis","jean-christophe-lagarde","http://www.assemblee-nationale.fr/14/tribun/fiches_id/268019.asp"
"Lambert","François-Michel","ECOLO","Europe Écologie Les Verts","H","Bouches-du-Rhône","francois-michel-lambert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/605518.asp"
"Lambert","Jérôme","SRC","Parti socialiste","H","Charente","jerome-lambert","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1809.asp"
"Lamblin","Jacques","UMP","Union pour un Mouvement Populaire","H","Meurthe-et-Moselle","jacques-lamblin","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267551.asp"
"Lamour","Jean-François","UMP","Union pour un Mouvement Populaire","H","Paris","jean-francois-lamour","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230329.asp"
"Langlade","Colette","SRC","Parti socialiste","F","Dordogne","colette-langlade","http://www.assemblee-nationale.fr/14/tribun/fiches_id/341339.asp"
"de La Raudiere","Laure","UMP","Union pour un Mouvement Populaire","F","Eure-et-Loir","laure-de-la-raudiere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331567.asp"
"Larrivé","Guillaume","UMP","Union pour un Mouvement Populaire","H","Yonne","guillaume-larrive","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267785.asp"
"Lassalle","Jean","NI","Le Centre pour la France","H","Pyrénées-Atlantiques","jean-lassalle","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1838.asp"
"Launay","Jean","SRC","Parti socialiste","H","Lot","jean-launay","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1844.asp"
"Laurent","Jean-Luc","SRC","Parti socialiste","H","Val-de-Marne","jean-luc-laurent","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610481.asp"
"de La Verpillière","Charles","UMP","Union pour un Mouvement Populaire","H","Ain","charles-de-la-verpilliere","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1012.asp"
"Lazaro","Thierry","UMP","Union pour un Mouvement Populaire","H","Nord","thierry-lazaro","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1857.asp"
"Leautey","Pierre","SRC","Parti socialiste","H","Seine-Maritime","pierre-leautey","http://www.assemblee-nationale.fr/14/tribun/fiches_id/642984.asp"
"Leboeuf","Alain","UMP","Union pour un Mouvement Populaire","H","Vendée","alain-leboeuf","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609740.asp"
"LeBorgn'","Pierre-Yves","SRC","Parti socialiste","H","Français établis hors de France","pierre-yves-le-borgn","http://www.assemblee-nationale.fr/14/tribun/fiches_id/610936.asp"
"Le Bouillonnec","Jean-Yves","SRC","Parti socialiste","H","Val-de-Marne","jean-yves-le-bouillonnec","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267835.asp"
"Lebreton","Patrick","SRC","Parti socialiste","H","Réunion","patrick-lebreton","http://www.assemblee-nationale.fr/14/tribun/fiches_id/337550.asp"
"Le Bris","Gilbert","SRC","Parti socialiste","H","Finistère","gilbert-le-bris","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1866.asp"
"Le Callennec","Isabelle","UMP","Union pour un Mouvement Populaire","F","Ille-et-Vilaine","isabelle-le-callennec","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606693.asp"
"Le Dain","Anne-Yvonne","SRC","Parti socialiste","F","Hérault","anne-yvonne-le-dain","http://www.assemblee-nationale.fr/14/tribun/fiches_id/606555.asp"
"Le Deaut","Jean-Yves","SRC","Parti socialiste","H","Meurthe-et-Moselle","jean-yves-le-deaut","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1871.asp"
"Le Dissez","Viviane","SRC","Parti socialiste","F","Côtes-d'Armor","viviane-le-dissez","http://www.assemblee-nationale.fr/14/tribun/fiches_id/341246.asp"
